Customer_ID,Count,Gender,Age,Under_30,Senior_Citizen,Married,Dependents,Number_of_Dependents,Country,State,City,Zip_Code,Lat_Long,Latitude,Longitude,Satisfication_Score,Quarter,Referred_a_Friend,Number_of_Referrals,Tenure_in_Months,Offer,Phone_Service,Avg_Monthly_Long_Distance_Charges,Multiple_Lines,Internet_Service,Internet_Type,Avg_Monthly_GB_Download,Online_Security,Online_Backup,Device_Protection_Plan,Premium_Tech_Support,Streaming_TV,Streaming_Movies,Streaming_Music,Unlimited_Data,Contract,Paperless_Billing,Payment_Method,Monthly_Charge,Total_Charges,Total_Refunds,Total_Extra_Data_Charges,Total_Long_Distance_Charges,Total_Revenue,Churn_Category
3096-WPXBT,1,0,26,1,0,1,0,0,0,0,197,92625,141,33.600987,-117.862734,5,0,1,5,60,0,1,14,0,1,0,42,0,1,1,1,1,1,2,1,2,1,0,80.6,4946.7,0,0,840,5786.7,0
1725-IQNIY,1,1,42,0,2,1,1,nan,0,0,613,91324,546,34.238208,-118.55029,nan,0,1,2,72,1,1,11.66,1,1,2,28,0,1,1,1,1,2,1,1,2,1,0,112.25,8041.65,0,0,nan,8881.17,0
6173-ITPWD,1,0,40,0,0,0,0,nan,0,1,360,90710,223,33.798266,-118.300237,nan,1,2,0,41,2,1,36.47,1,1,1,8,0,1,0,0,0,0,0,1,1,1,3,56.3,nan,0,0,1495.27,3859.27,0
1730-ZMAME,1,0,60,0,0,1,0,nan,0,0,500,90003,326,33.964131,-118.272783,nan,0,1,nan,nan,2,1,16.39,1,1,2,14,1,1,0,2,1,0,0,1,3,1,0,94.75,5597.65,0,0,967.01,6564.66,0
4654-ULTTN,nan,0,38,0,2,0,0,nan,1,0,78,93606,1526,nan,-120.019511,3,0,0,0,7,0,1,15.84,0,1,4,14,1,1,1,0,0,0,0,1,0,0,0,61.4,438.9,nan,0,110.88,549.78,0
4137-JOPHL,1,0,61,0,0,1,2,0,0,0,152,92234,238,33.829583,nan,nan,0,1,nan,64,2,1,49.26,1,1,2,18,0,2,2,1,1,2,2,1,2,1,0,105.4,6794.75,32.24,0,3152.64,9915.15,0
8221-EQDGL,1,0,42,0,2,1,1,2,0,0,268,92029,99,33.079834,-117.134275,4,0,1,9,45,0,1,21.73,0,0,3,0,0,0,0,0,0,0,0,0,2,1,0,20,886.4,0,0,977.85,1864.25,0
4635-EJYPD,1,0,nan,0,0,0,2,0,0,0,765,95835,1246,38.685069,-121.543709,3,0,0,0,23,4,1,nan,2,1,1,3,0,0,0,1,1,1,1,2,3,2,1,73.75,1756.6,0,nan,805.69,2562.29,0
5012-YSPJJ,nan,1,71,0,1,1,1,1,0,0,188,95932,1343,nan,nan,3,0,1,1,58,2,1,18.43,1,1,2,10,1,1,0,1,0,0,0,0,1,1,0,89.85,nan,0,130,1068.94,6324.69,0
5143-WMWOG,1,2,23,1,0,1,0,0,1,0,618,nan,524,34.19225,nan,3,0,1,1,20,0,1,nan,2,0,3,0,0,0,0,0,0,0,0,0,1,0,1,20.35,393.15,0,0,559.2,952.35,0
8201-AAXCB,1,2,43,0,2,1,2,3,1,0,824,93955,1526,36.625114,-121.823565,nan,1,2,nan,nan,6,2,nan,2,2,4,nan,2,2,2,2,2,2,2,2,3,2,3,nan,nan,nan,nan,nan,nan,0
6198-PNNSZ,1,0,64,2,0,2,0,0,0,0,666,91104,1526,34.165383,-118.123752,nan,0,0,nan,11,0,1,2.95,0,1,1,21,0,2,0,0,0,0,0,1,0,0,0,51.1,531.15,nan,0,32.45,nan,0
6140-QNRQQ,1,1,21,1,0,2,0,0,0,0,635,92868,216,33.787796,nan,3,1,0,0,16,0,1,38.32,0,1,2,82,0,0,0,1,0,2,0,1,0,1,1,74.55,1170.5,0,0,613.12,1783.62,0
9927-DSWDF,nan,2,nan,2,2,2,2,nan,0,0,1012,92036,1526,32.980678,-116.262854,1,1,1,1,5,0,1,11.54,1,1,2,nan,0,2,0,2,0,0,0,1,0,1,0,80.15,385,0,0,57.7,nan,1
6583-KQJLK,1,0,37,0,0,0,0,0,1,1,1012,92501,347,33.994676,-117.372498,5,0,0,0,3,0,1,nan,0,2,0,13,0,2,0,0,0,0,0,0,3,0,1,44.75,148.05,0,10,104.67,262.72,0
6064-PUPMC,1,1,31,0,2,1,2,0,1,0,777,92129,88,32.961064,-117.134917,1,1,2,nan,nan,6,2,nan,2,2,4,nan,2,2,2,2,2,2,2,2,3,2,3,nan,nan,nan,nan,nan,nan,1
7825-ECJRF,nan,2,nan,2,2,2,2,nan,0,0,77,95917,1364,nan,-121.818201,nan,1,2,nan,nan,6,2,nan,2,2,4,nan,2,2,2,2,2,2,2,2,3,2,3,nan,nan,nan,nan,nan,nan,0
8713-IGZSO,nan,0,nan,1,0,1,1,2,1,1,1012,nan,1526,nan,nan,5,0,1,1,nan,6,1,25.54,1,0,3,0,0,0,0,0,2,0,2,0,3,1,1,25.6,nan,0,0,587.42,1102.17,0
5451-YHYPW,1,1,nan,0,1,1,0,0,0,0,9,95410,1335,39.225694,-123.717354,nan,0,1,6,23,0,1,46.82,0,1,2,11,0,0,0,0,2,1,0,0,1,1,0,90.45,2117.25,0,30,1076.86,3224.11,0
1090-ESELR,1,0,74,0,1,1,0,0,0,0,324,95232,1157,nan,-120.579304,2,0,1,1,3,5,2,3.29,2,1,2,9,0,0,0,0,1,0,0,1,0,2,0,80.4,224.05,0,0,9.87,nan,3
5882-CMAZQ,nan,2,nan,2,2,2,2,nan,1,1,1012,nan,1526,nan,nan,1,0,1,1,nan,0,1,27.82,0,1,1,nan,0,0,0,0,0,2,1,1,1,0,1,53.65,696.35,0,0,333.84,1030.19,1
1356-MKYSK,1,1,43,0,2,0,2,0,0,0,1012,95620,1164,38.392821,-121.799917,1,0,0,0,4,0,1,13.02,0,1,4,nan,0,0,0,0,2,0,0,1,0,2,0,70.2,237.95,0,0,52.08,290.03,1
2933-FILNV,1,1,29,1,0,0,0,0,1,0,495,nan,222,nan,-118.11662,3,1,2,nan,nan,6,2,nan,2,2,4,nan,2,2,2,2,2,2,2,2,3,2,3,nan,nan,nan,nan,nan,nan,0
4566-NECEV,nan,0,nan,0,0,0,2,nan,0,0,874,95979,1346,39.288127,-122.415841,3,0,2,0,41,0,1,37.46,0,0,3,0,0,0,0,0,0,0,0,0,1,1,1,19.75,806.95,nan,0,1535.86,nan,0
5986-WWXDV,1,0,29,2,0,1,2,2,0,0,1012,94925,1055,37.924014,-122.511694,3,1,1,8,43,0,1,5.25,1,1,2,59,0,0,1,0,1,1,1,1,3,1,0,99.3,4209.95,0,0,225.75,4435.7,0
3620-EHIMZ,1,0,56,2,0,1,2,0,0,0,829,93262,747,36.527243,-118.594938,nan,1,2,nan,nan,6,2,nan,2,2,4,nan,2,2,2,2,2,2,2,2,3,2,3,nan,nan,nan,nan,nan,nan,0
7534-BFESC,1,0,48,0,2,0,0,0,0,1,339,92341,551,34.244411,nan,5,0,0,0,nan,0,1,nan,1,1,2,4,0,1,2,0,1,1,1,0,0,1,0,104.15,2494.65,0,40,930.96,3465.61,0
4816-LXZYW,1,1,66,0,1,0,0,0,1,0,656,93591,610,34.598221,-117.79593,3,1,0,0,2,0,0,0,0,1,1,6,0,0,0,0,2,0,0,1,0,2,1,24.45,47.5,0,0,0,47.5,1
4940-KHCWD,nan,2,nan,2,2,2,2,nan,0,0,577,93442,665,35.369553,-120.763864,nan,0,0,0,22,4,1,5.28,1,0,3,0,0,0,0,0,0,0,0,0,2,2,1,26.25,605.9,0,0,116.16,722.06,0
0430-IHCDJ,nan,1,48,2,0,2,1,2,0,0,1012,92587,168,33.69887,nan,5,0,1,6,67,0,1,5.48,0,0,3,0,2,0,0,0,0,0,0,0,2,1,1,19.4,1284.2,0,0,367.16,1651.36,0
2239-CFOUJ,1,1,74,0,1,1,0,0,0,0,434,nan,543,34.234912,-118.153729,1,1,2,nan,nan,6,2,nan,2,2,4,nan,2,2,2,2,2,2,2,2,3,2,3,nan,nan,nan,nan,nan,nan,1
3359-DSRKA,1,1,44,0,0,1,0,0,0,0,625,95465,1526,38.415003,-122.998726,3,1,2,nan,nan,6,2,nan,2,2,4,nan,2,2,2,2,2,2,2,2,3,2,3,nan,nan,nan,nan,nan,nan,0
2400-XIWIO,1,1,38,0,2,1,0,0,0,0,897,91356,496,34.157137,-118.548511,2,0,1,1,70,0,1,39.63,0,1,2,nan,1,1,1,1,1,1,1,1,1,1,0,109.5,7534.65,0,0,2774.1,nan,4
2040-OBMLJ,1,0,nan,0,2,0,2,0,0,1,786,nan,842,37.233226,nan,3,0,0,0,38,0,1,46.18,1,2,3,0,0,0,2,0,0,0,0,0,3,1,0,24.25,914.4,35.61,0,1754.84,2633.63,0
5073-WXOYN,1,0,36,0,0,0,0,0,0,0,1012,96010,1526,40.775272,-123.287414,4,0,0,0,54,6,1,34.27,0,1,4,20,2,1,0,0,1,1,1,1,1,1,3,100.05,5299.65,nan,0,1850.58,nan,0
3978-YNKDD,1,1,55,0,0,0,0,0,0,1,547,95461,1526,38.787446,-122.58675,5,0,0,0,1,0,1,42.19,0,1,0,29,0,0,0,2,2,1,1,1,0,1,3,62.8,62.8,0,0,42.19,104.99,0
0322-YINQP,nan,1,62,2,0,1,0,0,0,0,777,92116,36,32.765299,-117.122565,5,1,2,nan,nan,6,2,nan,2,2,4,nan,2,2,2,2,2,2,2,2,3,2,3,nan,nan,nan,nan,nan,nan,0
9866-OCCKE,nan,1,72,0,1,0,0,0,0,0,572,91020,1526,34.2112,-118.230625,4,0,0,0,57,2,1,9.1,1,1,1,nan,0,1,1,0,1,1,0,1,3,1,0,79.75,4438.2,0,0,518.7,4956.9,0
6365-MTGZX,1,1,71,0,2,0,0,0,0,0,1012,91913,9,32.64164,-116.985026,4,0,0,0,1,5,1,nan,0,1,1,21,0,0,0,0,0,0,0,1,2,0,0,46.3,46.3,0,0,11.51,57.81,0
4274-DRSQT,1,2,75,0,1,1,0,0,0,0,169,91913,9,32.64164,-116.985026,4,0,1,1,nan,0,1,26.82,1,2,0,18,1,1,1,1,0,0,2,1,1,1,1,68.45,4014,0,0,1501.92,5515.92,0
2504-DSHIH,nan,2,nan,2,2,2,2,nan,0,0,311,92835,288,33.902211,-117.914922,nan,0,2,nan,7,0,1,11.01,2,1,0,nan,0,1,0,0,0,0,0,1,2,1,1,51.3,nan,0,0,77.07,nan,0
5876-HZVZM,1,2,26,1,0,0,2,0,0,0,964,96093,1469,nan,-122.939337,nan,0,0,0,5,0,1,nan,0,2,3,0,0,0,0,0,0,0,0,0,0,0,3,20.05,95.55,0,0,110.8,206.35,0
2294-DMMUS,1,2,42,0,2,0,0,0,0,0,780,nan,1008,37.791998,-122.408653,3,1,2,nan,nan,6,2,nan,2,2,4,nan,2,2,2,2,2,2,2,2,3,2,3,nan,nan,nan,nan,nan,nan,1
6195-MELTI,1,0,32,2,2,1,0,0,0,1,773,nan,449,nan,-117.2914,1,1,2,nan,nan,6,2,nan,2,2,4,nan,2,2,2,2,2,2,2,2,3,2,3,nan,nan,nan,nan,nan,nan,2
1429-UYJSV,nan,2,nan,2,2,2,2,nan,1,1,1012,nan,1526,nan,nan,1,1,0,nan,nan,5,1,5.33,0,1,4,52,1,0,1,0,0,0,0,1,0,1,2,55.1,113.35,0,0,10.66,124.01,1
9283-LZQOH,1,0,34,0,0,1,0,0,0,0,987,95257,1163,38.392686,-120.415951,3,0,1,nan,nan,0,1,29.49,0,1,1,2,0,0,0,0,0,0,0,1,1,0,0,43.8,592.65,0,nan,383.37,976.02,0
7162-WPHPM,1,0,39,0,0,0,0,nan,0,0,1012,93518,1526,35.358953,nan,3,0,0,0,1,5,1,9.05,0,1,2,21,0,1,0,0,0,0,0,1,0,2,0,75.7,nan,nan,0,9.05,84.75,3
7890-VYYWG,nan,1,42,0,0,0,0,0,0,0,846,95567,1524,41.950683,-124.097094,1,0,0,0,nan,0,0,0,0,1,1,30,2,0,0,0,0,1,2,1,0,2,1,33.9,298.45,0,0,0,298.45,3
2662-NNTDK,1,1,38,0,0,1,1,3,1,1,1012,nan,1526,nan,nan,nan,1,2,nan,nan,6,2,nan,2,2,4,nan,2,2,2,2,2,2,2,2,3,2,3,nan,nan,nan,nan,nan,nan,0
6789-HJBWG,1,0,62,0,2,1,2,0,1,0,777,92109,49,nan,-117.232376,3,1,1,1,6,0,1,31.7,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,nan,nan,0,nan,190.2,336.5,1
4086-YQSNZ,1,2,77,0,1,0,0,0,0,0,516,93637,1526,36.902954,-120.194274,3,0,0,0,57,0,1,2.21,2,1,2,11,1,0,0,1,0,1,1,1,2,0,0,nan,5625.55,0,0,125.97,5751.52,0
9863-JZAIC,1,1,55,0,2,1,0,0,1,0,1012,93727,779,nan,-119.68072,nan,0,2,8,72,0,1,5.32,2,1,1,nan,1,1,1,1,1,1,1,2,2,1,1,92,6782.15,0,10,383.04,7175.19,0
4003-OCTMP,1,0,28,1,0,0,0,0,0,0,309,93704,789,36.799648,-119.801247,3,0,0,0,67,6,1,35.99,2,2,1,73,1,1,0,1,0,0,0,1,1,2,1,60.5,3870,nan,0,2411.33,6281.33,0
8473-VUVJN,1,0,79,0,1,0,0,0,0,0,777,92109,46,32.787836,-117.232376,3,0,0,0,5,0,0,0,0,1,1,15,2,0,0,0,1,2,0,1,0,0,0,45.7,198,0,0,0,198,1
9103-CXVOK,1,0,71,0,1,0,0,nan,0,0,1012,90723,284,nan,-118.164432,2,1,0,0,1,0,1,42.5,0,1,2,8,0,0,1,0,0,1,0,1,0,1,0,85,85,0,0,nan,127.5,2
5146-YYFRZ,1,2,71,0,1,2,0,0,0,0,897,91356,496,34.157137,-118.548511,4,0,0,0,48,0,1,5.87,1,1,2,nan,0,1,2,0,1,1,0,1,1,2,0,99,4744.35,0,0,nan,5026.11,0
3675-EQOZA,1,2,nan,0,0,1,0,0,1,1,1012,nan,1526,nan,nan,1,0,0,0,4,5,1,12.43,0,0,3,0,0,0,2,0,0,0,0,2,0,0,1,20.35,76.35,0,0,49.72,126.07,4
8234-GSZYK,nan,1,28,1,0,0,1,3,0,0,1012,91344,565,34.291273,-118.505104,5,0,2,0,8,0,1,nan,0,0,3,0,0,0,0,0,0,2,0,0,3,2,0,19.45,nan,0,0,15.6,174.8,0
0743-HNPFG,1,1,25,1,0,2,0,0,0,0,623,94611,1023,37.828416,-122.216005,4,0,0,0,63,2,1,22.73,1,2,2,73,0,2,0,2,1,1,1,0,0,0,0,105.4,6713.2,0,130,1431.99,8275.19,0
6551-VLJMV,1,1,61,0,0,2,0,nan,0,1,52,95914,1355,39.396585,-121.38029,nan,0,1,10,24,3,1,nan,0,1,4,30,1,0,0,1,1,1,1,1,3,2,0,74.4,1712.9,0,0,nan,2501.54,0
6953-PBDIN,1,2,72,0,1,0,0,nan,0,0,907,95497,1254,38.696659,-123.436861,1,1,2,nan,nan,6,2,nan,2,2,4,nan,2,2,2,2,2,2,2,2,3,2,3,nan,nan,nan,nan,nan,nan,1
8361-LTMKD,1,0,nan,0,0,0,0,0,0,0,115,93518,1526,35.358953,-118.527064,3,0,0,0,nan,0,2,nan,0,1,4,9,1,1,0,0,0,0,0,1,0,1,1,56.7,1652.95,0,0,680.67,2333.62,0
7072-MBHEV,1,1,58,0,2,0,1,1,1,1,1012,nan,1526,nan,nan,4,0,0,0,54,0,1,20.93,2,1,4,11,1,1,0,1,1,2,1,0,1,1,0,105.85,5826.65,0,10,1130.22,6966.87,0
3976-HXHCE,1,0,21,1,0,0,0,0,1,1,1012,nan,1526,nan,nan,3,0,0,0,23,0,1,43.77,2,0,3,nan,0,0,0,2,0,0,0,0,1,0,1,24.8,615.35,0,0,1006.71,1622.06,0
3583-EKAPL,1,0,28,1,0,0,0,0,0,0,22,92806,246,33.83796,-117.870494,1,1,2,nan,nan,6,2,nan,2,2,4,nan,2,2,2,2,2,2,2,2,3,2,3,nan,nan,nan,nan,nan,nan,1
2050-ONYDQ,nan,0,19,1,0,1,1,nan,0,0,656,93591,610,34.598221,-117.79593,5,0,1,2,nan,0,1,nan,0,0,3,nan,0,0,0,0,0,0,0,0,2,0,1,nan,935.9,0,0,468.96,1404.86,0
4537-CIBHB,nan,2,nan,2,2,2,2,nan,0,0,805,93657,793,36.819628,-119.440414,3,1,2,nan,nan,6,2,nan,2,2,4,nan,2,2,2,2,2,2,2,2,3,2,3,nan,nan,nan,nan,nan,nan,0
1272-ILHFG,1,0,60,0,0,1,1,2,0,1,852,95568,1506,41.444606,-123.471895,5,0,1,6,48,2,1,18.64,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,nan,1027.25,0,0,894.72,1921.97,0
8720-RQSBJ,1,1,57,0,0,2,0,0,0,0,1012,92694,137,33.569186,-117.640055,3,0,0,0,3,5,1,nan,1,1,2,6,0,0,1,0,1,1,1,1,0,1,0,101.55,298.35,0,0,65.58,363.93,2
0014-BMAQU,1,1,76,0,1,1,0,0,0,0,777,nan,87,32.957195,nan,nan,0,1,nan,13,4,1,1.47,0,1,2,5,0,2,0,2,0,1,0,1,0,1,3,89.05,1169.35,0,0,19.11,1188.46,1
3716-BDVDB,1,0,nan,0,0,0,0,0,0,0,1012,93510,602,34.501452,-118.207862,5,0,0,0,5,0,1,10.99,0,1,1,29,0,0,0,2,0,0,0,1,0,1,1,44.05,202.15,0,0,54.95,257.1,0
2606-RMDHZ,1,1,57,0,0,1,2,0,1,1,1012,nan,1526,nan,nan,nan,0,1,1,14,6,1,44.95,2,1,1,19,0,0,2,0,0,0,2,1,3,0,0,44.6,641.25,0,0,629.3,1270.55,0
5077-DXTCG,nan,0,21,2,0,1,1,1,0,0,201,94931,1148,38.326215,nan,4,0,1,8,61,0,1,42.11,0,0,4,0,0,0,0,0,0,0,0,0,1,0,3,19.1,nan,0,0,2568.71,3712.51,0
9710-ZUSHQ,nan,0,26,1,0,1,0,nan,0,0,142,96140,1336,39.227434,-120.091806,1,0,2,1,13,6,1,nan,1,1,2,52,0,1,1,2,2,0,0,1,0,0,0,nan,1215.6,0,0,nan,1781.88,5
2599-CIPQE,1,0,nan,1,0,1,2,nan,0,0,28,92539,131,33.527605,-116.666551,nan,0,1,1,30,3,1,4.82,1,2,2,41,0,0,0,2,0,1,1,1,0,1,0,85,2624.25,0,0,144.6,2768.85,5
8974-OVACP,1,1,nan,2,0,1,0,0,0,0,253,92021,63,nan,-116.873258,5,0,1,8,72,6,1,35.07,0,2,0,53,1,0,1,1,1,1,2,1,2,1,0,80.8,5728.55,nan,nan,2525.04,8253.59,0
3648-GZPHF,1,0,nan,0,0,0,0,0,0,0,67,95916,1381,39.657228,-121.37778,5,0,0,nan,44,0,0,0,0,1,0,3,2,0,1,0,1,2,1,1,1,1,3,49.05,2265,0,0,0,2265,0
6504-VBLFL,1,0,nan,0,0,1,0,0,1,1,1012,nan,1526,nan,nan,4,0,1,10,71,0,1,18.41,0,0,3,0,0,0,2,0,0,2,2,0,2,0,1,nan,1379.6,0,0,1307.11,2686.71,0
3097-NQYSN,1,1,53,0,0,0,0,0,0,0,1012,nan,764,36.633498,-119.298895,3,0,0,0,nan,0,1,7.74,0,0,4,0,0,0,0,2,0,0,0,0,1,1,1,19.15,638,0,0,nan,908.9,0
3012-VFFMN,1,0,68,0,1,0,0,nan,0,0,197,nan,1526,33.600987,-117.862734,3,1,0,0,1,0,1,43.61,0,1,2,2,0,0,0,2,1,1,1,1,0,1,3,91.3,91.3,0,0,43.61,134.91,3
2307-FYNNL,1,1,22,1,0,0,0,0,0,0,777,92111,55,nan,-117.169052,2,0,0,0,1,0,1,19.85,0,0,3,0,2,0,0,0,0,0,0,0,0,0,1,20.5,20.5,0,0,19.85,nan,3
9272-LSVYH,1,0,41,0,0,1,2,2,0,0,671,93953,753,36.587497,-121.944815,nan,0,1,9,nan,3,1,9.09,0,1,4,16,2,1,1,2,1,2,1,2,2,0,3,84.75,2839.45,0,nan,309.06,3148.51,0
4404-HIBDJ,1,0,41,0,0,1,0,0,1,1,1012,nan,1526,nan,nan,nan,0,1,1,48,2,2,23.95,1,1,2,30,0,0,0,0,0,1,1,1,1,2,3,82.05,4029.95,0,nan,1149.6,5179.55,1
8972-HJWNV,1,2,nan,2,0,0,0,0,0,0,150,94546,1526,37.708327,-122.083473,3,0,2,0,6,5,1,46.59,0,1,1,7,2,0,2,1,1,1,1,0,0,0,1,78.65,483.3,0,nan,279.54,772.84,0
9650-VBUOG,1,0,49,0,0,1,0,0,1,0,500,90044,320,33.952714,-118.292061,4,0,1,6,72,1,1,46.1,1,1,2,23,2,1,2,0,1,1,2,1,1,1,0,nan,7323.15,0,0,3319.2,10642.35,0
1347-KTTTA,1,0,nan,0,0,2,0,nan,0,0,1012,91316,488,34.150354,-118.518292,3,0,0,0,20,4,1,28.57,0,1,2,15,1,1,0,1,1,2,0,1,0,1,0,96.55,1901.65,nan,0,571.4,nan,0
3923-CSIHK,1,2,30,2,0,1,1,1,0,0,999,93286,739,36.464635,nan,4,0,1,nan,42,0,1,18.93,0,1,1,nan,2,1,0,0,0,0,0,1,0,0,1,54.5,2301.15,0,0,795.06,3096.21,0
3692-JHONH,nan,2,nan,2,2,2,2,nan,0,0,196,nan,283,33.893823,-117.531446,nan,1,2,nan,nan,6,2,nan,2,2,4,nan,2,2,2,2,2,2,2,2,3,2,3,nan,nan,nan,nan,nan,nan,0
7644-OMVMY,1,1,53,2,0,0,0,0,0,0,860,96150,1288,38.911577,-120.106169,3,1,2,nan,nan,6,2,nan,2,2,4,nan,2,2,2,2,2,2,2,2,3,2,3,nan,nan,nan,nan,nan,nan,2
8246-SHFGA,1,1,nan,2,1,0,0,0,0,0,356,91745,348,nan,-117.973758,3,0,0,0,30,6,1,4.04,1,1,2,14,1,0,0,0,0,1,0,1,2,1,1,90.5,2595.85,nan,0,121.2,2717.05,0
6993-YCOBK,1,1,71,0,1,1,0,0,0,0,11,nan,1526,34.090925,-118.128164,2,0,1,nan,3,6,1,41.3,1,1,2,2,0,2,1,0,1,1,0,2,0,1,0,105.9,334.65,0,0,123.9,nan,3
8896-BQTTI,1,2,nan,2,1,0,0,0,1,0,66,94709,1040,nan,-122.26609,4,0,0,0,18,6,1,25.7,0,1,2,nan,0,0,1,0,2,1,0,0,2,1,0,84.95,1443.65,nan,70,462.6,1971.49,0
5133-VRSAB,1,1,nan,0,2,1,0,0,0,0,786,95117,865,37.311088,nan,4,1,1,nan,nan,0,1,47.89,2,2,2,9,0,2,2,0,1,1,1,1,0,1,1,98.85,nan,0,nan,1532.48,nan,0
5876-QMYLD,1,1,nan,0,0,0,0,0,0,0,737,90278,265,33.873395,-118.37019,nan,1,2,nan,nan,6,2,nan,2,2,4,nan,2,2,2,2,2,2,2,2,3,2,3,nan,nan,nan,nan,nan,nan,0
2520-SGTTA,1,0,52,0,0,0,0,0,0,1,386,nan,1525,41.962127,-122.527696,3,0,0,0,30,0,1,4.22,0,1,1,13,1,1,1,2,1,0,0,0,1,0,1,74.65,2308.6,0,50,126.6,2485.2,0
2954-PIBKO,1,0,48,0,0,0,0,nan,1,1,1012,nan,1526,nan,nan,3,0,0,0,29,3,1,13.74,1,1,1,2,1,1,0,1,0,2,0,1,3,0,1,67.45,1801.1,0,0,398.46,2199.56,0
4806-DXQCE,1,0,nan,0,0,1,1,3,0,0,1012,95338,927,37.526791,-119.99437,nan,0,0,0,47,0,1,30.06,0,1,1,57,0,1,0,1,0,1,2,0,2,0,0,nan,3007.25,0,80,1412.82,4500.07,0
7197-VOJMM,nan,2,nan,2,2,2,2,nan,0,0,666,91101,485,34.146635,-118.139225,nan,1,2,nan,nan,6,2,nan,2,2,4,nan,2,2,2,2,2,2,2,2,3,2,3,nan,nan,nan,nan,nan,nan,0
5956-VKDTT,1,2,nan,0,0,1,2,0,0,1,931,nan,182,33.735802,-117.818805,3,0,1,3,58,2,1,27.93,0,2,3,0,0,0,0,0,0,0,0,0,1,1,0,19.55,1108.8,0,0,1619.94,2728.74,0
6292-TOSSS,1,0,72,0,1,0,0,0,0,0,9,95410,1335,39.225694,-123.717354,4,1,2,nan,nan,6,2,nan,2,2,4,nan,2,2,2,2,2,2,2,2,3,2,3,nan,nan,nan,nan,nan,nan,0
3594-UVONA,1,1,nan,0,0,2,2,0,1,1,1012,nan,1526,nan,nan,5,0,1,9,56,2,1,35.55,1,1,1,17,0,1,1,0,0,0,0,1,2,0,3,nan,3389.25,0,0,1990.8,5380.05,0
2027-DNKIV,1,0,73,0,1,1,0,0,0,0,1012,92028,121,33.362575,-117.299644,1,0,2,5,27,6,1,10.19,2,1,2,27,1,0,0,1,1,1,0,1,0,1,0,nan,2867.75,0,0,275.13,3142.88,1
5351-QESIO,1,1,62,0,0,1,0,0,0,0,8,94706,1043,37.890274,-122.295192,3,0,1,1,26,3,1,35.9,2,1,0,nan,0,0,2,0,1,0,0,1,0,1,0,83.75,2070.6,0,nan,933.4,nan,1
0939-EREMR,1,1,27,1,0,1,1,nan,0,0,296,nan,1195,nan,nan,3,1,1,1,62,0,1,39.67,0,1,2,41,1,1,0,0,2,0,0,1,1,1,1,81.45,4983.05,14.15,0,2459.54,nan,0
6797-UCJHZ,1,0,70,0,1,0,0,0,1,0,171,91711,463,34.127621,-117.717863,3,0,2,0,5,5,1,12.27,0,1,2,20,0,0,0,0,2,1,0,1,0,0,0,78.95,nan,0,0,61.35,439.75,3
6633-MPWBS,1,1,54,0,2,1,0,0,1,0,500,90038,432,34.088017,-118.327168,4,0,1,5,12,0,1,45.15,2,0,3,0,0,0,2,0,0,0,0,0,1,0,2,26.4,314.95,0,0,541.8,856.75,0
6967-QIQRV,1,0,nan,0,2,1,0,0,0,0,786,nan,879,37.350284,-121.852855,3,0,0,nan,37,0,2,37.49,1,1,2,29,0,0,1,2,0,0,0,2,0,1,1,78.95,nan,0,0,nan,4226.78,1
3126-WQMGH,1,0,79,2,1,0,0,0,0,1,1012,90712,249,33.840524,-118.148403,3,0,0,0,6,0,1,47.35,1,1,2,nan,0,2,0,0,1,1,2,1,0,1,0,98.25,560.6,0,0,284.1,844.7,3
8104-OSKWT,1,0,55,0,0,0,0,0,1,0,974,91361,468,34.130992,-118.894673,2,0,0,0,3,5,2,nan,0,1,2,4,0,1,0,0,1,2,0,1,0,0,0,83.75,nan,nan,0,139.08,386.33,3
9081-WWXKP,1,1,19,1,0,1,1,3,1,0,780,94115,1003,37.786031,-122.437301,3,0,1,2,15,0,1,46.47,0,0,3,0,0,0,0,0,0,0,0,0,2,0,1,19.35,nan,0,0,697.05,975.9,0
0224-RLWWD,1,0,22,1,0,1,0,0,0,0,1012,95370,1075,37.982716,-120.343732,4,0,1,4,67,0,1,33.01,0,0,3,0,0,0,0,0,2,0,0,0,2,0,1,19.65,1335.2,0,nan,2211.67,3546.87,0
4029-HPFVY,nan,1,nan,0,0,0,1,2,1,1,1012,nan,1526,nan,nan,4,0,2,0,45,6,1,23.54,1,1,2,12,2,0,1,0,1,1,1,1,2,0,0,99.7,4634.35,0,nan,1059.3,5693.65,0
7249-WBIYX,1,1,58,0,0,1,0,0,0,0,313,95632,1141,38.274451,-121.259201,nan,1,2,nan,nan,6,2,nan,2,2,4,nan,2,2,2,2,2,2,2,2,3,2,3,nan,nan,nan,nan,nan,nan,2
8464-EETCQ,1,1,66,0,1,0,0,0,0,0,816,93460,614,34.630356,-120.032564,4,1,0,0,42,0,1,13.51,1,1,2,nan,0,1,0,0,2,0,0,1,1,1,0,79.35,3344.1,0,0,567.42,3911.52,0
5120-ZBLAI,1,1,23,1,0,1,1,nan,1,1,1012,nan,1526,nan,nan,nan,0,1,1,47,2,1,15.59,0,2,2,52,1,1,1,0,0,1,1,1,1,1,3,96.1,4391.45,0,nan,732.73,5124.18,0
